ID,DR,Gaia,RAhRAmRAs,DEdDEmDEs,Gmag,GBPmag,GRPmag,N,RMS,Mm,n_
W3618,DR2,6045489970363122944,162351.04,-262733.1,16.54,17.00,15.80,3646,2.11,1.000,
W3619,DR2,6045489970369695488,162351.05,-262719.8,18.17,18.67,17.33,3618,9.15,1.000,
W3620,DR2,6045489862978610048,162351.10,-262755.5,18.48,18.93,17.59,1988,180.31,1.000,
W3621,DR2,6045489111369563904,162351.10,-262908.4,17.97,18.37,17.10,3629,10.56,1.000,
W3622,DR2,6045465643673821056,162351.13,-262914.3,16.00,16.56,15.25,3626,1.37,1.000,
W3623,DR2,6045465643673549312,162351.16,-262923.9,18.23,18.68,17.37,3531,49.40,1.000,
W3624,DR2,6045502511667838080,162351.16,-262357.1,18.20,18.75,17.30,3610,6.91,0.000,
W3625,DR2,6045489970369706368,162351.18,-262643.4,17.08,17.55,16.29,3624,2.69,1.000,
W3626,DR2,6045502511667842816,162351.19,-262351.5,18.77,19.18,17.89,3586,22.91,0.000,
W3627,DR2,6045489970369688064,162351.19,-262742.2,16.19,16.69,15.48,3611,1.41,1.000,
W3628,DR2,6045489867290456576,162351.21,-262829.1,17.58,18.05,16.80,3617,6.08,1.000,
W3629,DR2,6045489867290455040,162351.21,-262833.8,17.08,17.53,16.33,3574,3.50,1.000,
W3630,DR2,6045490309655439616,162351.21,-262523.2,16.53,17.01,15.81,3641,1.77,1.000,
W3631,DR2,6045502614753505408,162351.26,-262225.9,16.92,17.42,16.22,3605,2.53,1.000,
W3632,DR2,6045465643663393152,162351.27,-262927.1,19.11,19.39,17.98,3567,82.98,1.000,
W3633,DR2,6045502511674264960,162351.30,-262355.6,17.78,18.21,16.89,3616,5.24,1.000,
W3634,DR2,6045502614753500416,162351.31,-262243.4,18.63,19.18,17.73,3604,10.57,1.000,
W3635,DR2,6045502541722468992,162351.31,-262255.5,18.99,19.53,18.03,3615,15.37,1.000,
W3636,DR2,6045489862978585856,162351.33,-262802.7,17.08,17.56,16.34,3617,3.69,1.000,
W3637,DR2,6045489111376695296,162351.36,-262911.2,18.25,18.69,17.39,3635,16.31,1.000,
W3638,DR2,6045490279600839424,162351.37,-262613.5,18.91,19.33,17.93,3546,53.35,1.000,
W3639,DR2,6045489867283823872,162351.37,-262845.7,19.11,19.39,18.10,3591,19.09,1.000,
W3640,DR2,6045490275295636736,162351.38,-262603.2,16.85,17.08,15.94,3614,6.81,1.000,
W3641,DR2,6045489970363151872,162351.38,-262701.8,19.05,19.52,18.03,3614,20.88,1.000,
W3642,DR2,6045490382680122880,162351.39,-262506.1,18.94,18.69,17.43,3600,18.95,1.000,
W3643,DR2,6045502507362704512,162351.42,-262324.4,19.10,19.44,17.93,3593,27.02,,N.D.
W3644,DR2,6045490378374993792,162351.43,-262415.1,18.18,18.71,17.32,3615,8.20,1.000,
W3645,DR2,6045489970369698048,162351.44,-262705.9,16.46,16.95,15.75,3633,1.50,1.000,
W3646,DR2,6045465639362931456,162351.45,-262924.3,18.12,18.98,17.04,3619,11.84,0.000,
W3647,DR2,6045489867290455296,162351.46,-262829.8,17.68,18.15,16.90,3625,6.13,1.000,
W3648,DR2,6045489970369692288,162351.46,-262727.1,16.55,17.03,15.83,3618,2.54,1.000,
W3649,DR2,6045490382686597120,162351.51,-262506.4,16.74,17.19,16.02,3612,2.32,1.000,
W3650,DR2,6045489111376196736,162351.54,-262913.7,17.72,18.17,16.91,3631,8.50,0.000,
W3651,DR2,6045490309655459840,162351.56,-262514.7,16.73,17.22,16.02,3625,2.12,1.000,
W3652,DR2,6045490279607367296,162351.57,-262547.5,18.03,18.49,17.20,3615,6.32,1.000,
W3653,DR2,6045490279600854144,162351.57,-262555.8,19.14,19.59,18.12,3595,26.22,1.000,
W3654,DR2,6045489970363125632,162351.60,-262728.1,18.72,18.98,17.70,3616,17.30,1.000,
W3655,DR2,6045489966057872000,162351.65,-262718.1,18.45,18.90,17.57,3629,9.65,1.000,
W3656,DR2,6045490382686612480,162351.66,-262422.0,16.32,16.71,15.50,3603,1.60,1.000,
W3657,DR2,6045465639368690560,162351.68,-262927.1,18.61,19.03,17.68,3590,13.76,1.000,
W3658,DR2,6045502610449262080,162351.71,-262159.1,19.02,19.60,17.99,3596,15.13,0.000,
W3659,DR2,6045502511674266240,162351.75,-262348.6,16.07,16.59,15.35,3626,1.16,1.000,
W3660,DR2,6045490313960637696,162351.75,-262511.6,19.07,19.50,18.01,3609,27.14,1.000,
W3661,DR2,6045490279607361664,162351.76,-262603.6,16.70,16.95,15.74,3617,3.36,1.000,
W3662,DR2,6045502511674272000,162351.81,-262320.9,16.14,16.65,15.44,3630,1.41,1.000,
W3663,DR2,6045489970369700224,162351.81,-262655.5,18.66,19.17,17.75,3627,10.62,1.000,
W3664,DR2,6045489111369553024,162351.82,-262912.6,18.49,18.94,17.61,3630,16.34,1.000,
W3665,DR2,6045489897338359552,162351.84,-262739.1,18.89,19.26,17.76,3626,12.47,1.000,
W3666,DR2,6045489867290456832,162351.85,-262822.5,16.66,17.14,15.95,3610,2.55,1.000,
W3667,DR2,6045489970369690112,162351.86,-262730.2,17.29,17.75,16.51,3628,3.89,1.000,
W3668,DR2,6045490382680168576,162351.87,-262420.0,18.07,18.51,17.20,3624,7.44,1.000,
W3669,DR2,6045490313967115648,162351.87,-262516.6,17.53,18.04,16.74,3607,5.55,0.000,
W3670,DR2,6045490382686600448,162351.87,-262452.6,17.20,17.71,16.42,3605,2.94,0.000,
W3671,DR2,6045490313960633728,162351.87,-262513.1,18.35,18.74,17.43,3612,12.87,1.000,
W3672,DR2,6045489862978533760,162351.88,-262839.9,18.50,18.90,17.67,3605,10.76,0.000,
W3673,DR2,6045502610449266560,162351.94,-262155.2,18.49,19.02,17.59,3631,11.72,1.000,
W3674,DR2,6045489862978544384,162351.95,-262849.3,17.89,18.23,16.77,3610,7.40,1.000,
W3675,DR2,6045489970369690496,162351.99,-262727.8,18.70,19.06,17.72,3614,15.85,1.000,
W3676,DR2,6045490279607359872,162352.02,-262606.6,15.95,16.47,15.23,3645,1.15,1.000,
W3677,DR2,6045489901650202368,162352.03,-262759.6,17.74,18.17,16.90,3551,26.58,0.057,
W3678,DR2,6045489107064238720,162352.06,-262921.5,17.82,18.14,16.83,3612,5.49,1.000,
W3679,DR2,6045502507362685056,162352.12,-262332.9,18.79,19.25,17.86,3594,12.36,0.000,
W3680,DR2,6045489111369540224,162352.15,-262921.3,19.06,19.34,17.71,3601,14.07,1.000,
W3681,DR2,6045490279600855296,162352.26,-262547.7,19.06,,,3619,16.54,1.000,
W3682,DR2,6045490279607364096,162352.27,-262548.8,18.79,18.65,17.30,3606,13.74,1.000,
W3683,DR2,6045489970369693056,162352.29,-262717.2,18.39,18.85,17.53,3620,8.80,0.000,
W3684,DR2,6045490382686606208,162352.30,-262435.4,14.19,14.85,13.39,3647,0.48,1.000,
W3685,DR2,6045490313967118208,162352.31,-262504.1,17.10,17.58,16.38,3613,2.94,1.000,
W3686,DR2,6045489901643611264,162352.31,-262754.1,17.38,17.99,16.40,3549,24.60,0.000,
W3687,DR2,6045489111376200704,162352.31,-262847.6,16.74,16.95,15.78,3631,2.33,1.000,
W3688,DR2,6045489901643594112,162352.31,-262810.3,18.55,,,3548,52.66,1.000,
W3689,DR2,6045490073448918528,162352.32,-262642.6,18.16,18.67,17.32,3599,7.27,1.000,
W3690,DR2,6045489111376558720,162352.32,-262904.7,18.07,18.52,17.14,3637,16.32,1.000,
W3691,DR2,6045489867290454144,162352.35,-262824.4,16.81,17.28,16.10,3620,2.96,1.000,
W3692,DR2,6045490073448919552,162352.36,-262637.7,17.98,18.52,17.16,3617,6.39,0.000,
W3693,DR2,6045490279607358464,162352.39,-262608.9,17.28,18.06,16.34,3602,4.89,0.008,
W3694,DR2,6045490309655405696,162352.39,-262541.3,18.66,19.05,17.55,3619,11.11,1.000,
W3695,DR2,6045489901650197632,162352.40,-262809.7,17.00,17.39,16.15,3584,23.84,1.000,
W3696,DR2,6045490279607359744,162352.41,-262603.6,17.25,17.72,16.51,3603,7.52,1.000,
W3697,DR2,6045490073448925056,162352.41,-262615.7,18.72,19.23,17.79,3614,12.69,1.000,
W3698,DR2,6045489867290450688,162352.41,-262832.7,17.20,17.69,16.47,3633,4.60,1.000,
W3699,DR2,6045489111369569920,162352.42,-262847.3,16.83,17.29,16.08,3622,2.92,1.000,
W3700,DR2,6045490760643731584,162352.43,-262422.9,16.40,16.88,15.70,3628,1.79,1.000,
W3701,DR2,6045489901650210432,162352.48,-262731.6,17.54,18.01,16.78,3642,4.48,1.000,
W3702,DR2,6045489867283817984,162352.49,-262841.7,18.12,18.39,17.10,3639,7.68,0.000,
W3703,DR2,6045489867283823616,162352.49,-262835.8,18.74,19.25,17.76,3620,12.40,1.000,
W3704,DR2,6045490313967107200,162352.49,-262533.7,17.09,17.55,16.36,3614,3.27,1.000,
W3705,DR2,6045490760643739392,162352.50,-262358.8,17.57,18.07,16.79,3624,3.83,1.000,
W3706,DR2,6045489867290455680,162352.51,-262818.9,16.19,16.67,15.47,3637,2.03,1.000,
W3707,DR2,6045489901650201856,162352.51,-262757.7,14.40,14.96,13.68,3611,1.06,0.000,
W3708,DR2,6045489107069996800,162352.52,-262912.5,18.66,19.12,17.72,3631,30.14,1.000,
W3709,DR2,6045490760643734272,162352.52,-262414.3,17.63,18.13,16.84,3605,4.62,1.000,
W3710,DR2,6045489901643619072,162352.57,-262739.6,17.76,17.88,16.73,3621,5.13,1.000,
W3711,DR2,6045490760637287680,162352.58,-262417.2,18.32,18.85,17.41,3637,12.05,0.000,
W3712,DR2,6045490382686604416,162352.59,-262435.5,18.07,18.45,17.12,3574,28.04,1.000,
W3713,DR2,6045502507362704384,162352.60,-262322.8,17.28,17.68,16.35,3602,3.52,0.000,
W3714,DR2,6045490313967107328,162352.61,-262529.8,16.61,17.06,15.90,3617,2.11,1.000,
W3715,DR2,6045502546034019328,162352.61,-262246.3,17.19,17.70,16.46,3619,3.18,1.000,
W3716,DR2,6045502717832994176,162352.62,-262153.7,17.51,18.02,16.77,3628,4.18,1.000,
W3717,DR2,6045502511674269440,162352.62,-262321.4,19.22,,,3607,10.00,0.000,
W3718,DR2,6045502717832995328,162352.62,-262142.0,18.23,18.80,17.39,3635,7.51,0.006,
W3719,DR2,6045489111376695680,162352.62,-262900.7,18.57,19.23,17.51,3627,14.47,0.004,
W3720,DR2,6045490279607358976,162352.63,-262605.2,18.11,18.67,17.20,3578,20.33,0.000,
W3721,DR2,6045490760637273984,162352.63,-262431.0,19.03,19.39,17.98,3481,72.80,1.000,
W3722,DR2,6045489111376195840,162352.64,-262905.4,18.48,,,3534,24.30,1.000,
W3723,DR2,6045489867290454656,162352.64,-262820.8,17.38,17.79,16.61,3634,5.83,1.000,
W3724,DR2,6045489107064264448,162352.65,-262906.3,16.34,16.70,15.48,3624,2.63,1.000,
W3725,DR2,6045490309660840064,162352.66,-262542.2,18.39,18.83,17.51,3602,9.78,1.000,
W3726,DR2,6045502541729806976,162352.69,-262309.8,18.84,19.12,17.55,3564,17.06,1.000,
W3727,DR2,6045490756337438976,162352.72,-262425.1,18.38,18.84,17.49,3584,18.21,1.000,
W3728,DR2,6045489901650198400,162352.78,-262802.6,17.19,17.63,16.40,3558,23.06,1.000,
W3729,DR2,6045502614753502592,162352.80,-262219.1,16.72,17.20,16.02,3548,34.65,1.000,
W3730,DR2,6045489107064264704,162352.80,-262914.8,17.86,18.23,16.97,3622,11.60,1.000,
W3731,DR2,6045489970369692800,162352.81,-262713.9,18.41,18.89,17.51,3608,9.63,1.000,
W3732,DR2,6045502614753506816,162352.82,-262205.6,19.06,,,3605,14.56,0.000,
W3733,DR2,6045489901650196736,162352.83,-262808.2,15.94,16.18,14.97,3626,10.41,1.000,
W3734,DR2,6045489867290448768,162352.86,-262833.4,16.09,16.60,15.38,3636,1.34,1.000,
W3735,DR2,6045489111376190464,162352.88,-262918.3,17.43,17.45,16.15,3616,3.78,,N.D.
W3736,DR2,6045490309655447552,162352.90,-262514.5,18.55,19.01,17.58,3615,9.57,1.000,
W3737,DR2,6045489901643599872,162352.90,-262756.1,16.32,16.79,15.58,3623,7.11,1.000,
W3738,DR2,6045502614747130368,162352.92,-262206.0,17.26,17.70,16.46,3615,4.84,1.000,
W3739,DR2,6045489111376194304,162352.94,-262907.7,15.25,15.88,14.45,3620,0.91,1.000,
W3740,DR2,6045489111371480192,162352.95,-262857.8,18.35,18.79,17.47,3637,11.58,1.000,
W3741,DR2,6045489901650202240,162352.99,-262750.7,17.22,17.69,16.48,3607,9.44,1.000,
W3742,DR2,6045489901650196864,162352.99,-262806.9,13.03,13.78,12.18,3684,0.52,1.000,
W3743,DR2,6045490309656509184,162352.99,-262540.3,18.84,19.16,18.01,3596,22.01,0.000,
W3744,DR2,6045489901650212608,162352.00,-262722.1,17.43,17.86,16.66,3616,4.31,1.000,
W3745,DR2,6045502546034016256,162353.01,-262254.6,19.10,19.65,18.12,3616,15.09,1.000,
W3746,DR2,6045490279607361536,162353.02,-262552.2,16.30,16.71,15.67,3613,3.20,1.000,
W3747,DR2,6045489970369690240,162353.03,-262718.6,16.67,17.19,15.91,3610,1.99,0.000,
W3748,DR2,6045489111376197760,162353.03,-262854.2,17.09,17.57,16.36,3650,3.00,1.000,
W3749,DR2,6045490760643744640,162353.04,-262335.5,17.70,18.20,16.93,3609,4.42,1.000,
W3750,DR2,6045490760643742720,162353.05,-262339.9,18.43,18.97,17.58,3607,8.46,1.000,
W3751,DR2,6045490756332110208,162353.13,-262420.7,18.49,18.98,17.63,3606,11.58,1.000,
W3752,DR2,6045502717832734208,162353.14,-262119.4,17.56,18.08,16.82,3579,5.59,1.000,
W3753,DR2,6045490073448914432,162353.15,-262645.3,17.99,18.52,17.13,3589,18.93,0.000,
W3754,DR2,6045489897343980032,162353.16,-262735.9,17.42,17.88,16.67,3619,3.88,1.000,
W3755,DR2,6045490073448911744,162353.19,-262653.8,17.19,17.67,16.46,3604,3.10,1.000,
W3756,DR2,6045502541722509952,162353.21,-262224.5,12.47,12.84,11.93,3681,0.61,0.000,
W3757,DR2,6045502546034010624,162353.22,-262306.6,16.69,17.22,15.95,3627,1.97,0.000,
W3758,DR2,6045489901650212864,162353.23,-262718.4,18.59,,,3597,14.05,,N.D.
W3759,DR2,6045490073448916224,162353.24,-262639.0,15.37,15.98,14.60,3621,1.33,0.000,
W3760,DR2,6045489901650206848,162353.27,-262732.2,16.91,17.36,16.19,3628,2.36,1.000,
W3761,DR2,6045489901643638400,162353.29,-262719.0,17.50,17.87,16.61,3592,5.56,1.000,
W3762,DR2,6045490313960599808,162353.30,-262529.6,17.36,17.80,16.58,3640,3.64,1.000,
W3763,DR2,6045489901650189440,162353.30,-262823.3,16.91,17.38,16.19,3622,3.12,1.000,
W3764,DR2,6045489111376202624,162353.31,-262834.7,18.87,19.28,17.90,3588,35.55,1.000,
W3765,DR2,6045489111370900608,162353.31,-262854.0,18.70,19.15,17.78,3634,15.33,1.000,
W3766,DR2,6045489901643633408,162353.32,-262723.2,18.47,18.91,17.57,3626,12.04,1.000,
W3767,DR2,6045489901650191488,162353.32,-262817.5,17.28,17.63,16.43,3646,11.45,1.000,
W3768,DR2,6045502546034008320,162353.36,-262313.0,17.93,18.44,17.11,3590,6.94,1.000,
W3769,DR2,6045490313967108608,162353.37,-262521.0,17.27,17.80,16.52,3637,3.50,0.000,
W3770,DR2,6045490313967104640,162353.37,-262531.8,16.89,17.32,16.11,3640,2.66,1.000,
W3771,DR2,6045490760643739264,162353.41,-262350.5,17.32,17.82,16.59,3625,2.94,1.000,
W3772,DR2,6045502717832725888,162353.41,-262144.7,17.70,18.23,16.92,3627,5.00,1.000,
W3773,DR2,6045489111369535360,162353.42,-262913.9,18.29,18.14,16.90,3641,15.57,1.000,
W3774,DR2,6045489111376199296,162353.43,-262846.1,16.83,17.26,16.09,3606,3.31,1.000,
W3775,DR2,6045489901650202752,162353.44,-262745.7,16.16,16.65,15.46,3628,1.38,1.000,
W3776,DR2,6045490073442369664,162353.47,-262640.8,17.77,,,3591,12.73,,N.D.
W3777,DR2,6045490073448926464,162353.49,-262602.8,18.04,18.52,17.19,3603,13.66,1.000,
W3778,DR2,6045490756337439616,162353.50,-262441.5,18.94,19.63,17.76,3571,27.81,0.000,
W3779,DR2,6045489901650192384,162353.52,-262814.3,17.47,17.87,16.58,3605,30.04,1.000,
W3780,DR2,6045489111376199808,162353.52,-262842.6,16.11,16.61,15.37,3631,1.66,1.000,
W3781,DR2,6045490073448914944,162353.53,-262640.5,16.15,16.47,15.26,3625,2.43,1.000,
W3782,DR2,6045490313967106304,162353.61,-262525.5,17.32,17.80,16.59,3620,4.85,1.000,
W3783,DR2,6045490069137093888,162353.64,-262711.7,19.10,19.37,18.14,3585,28.85,0.000,
W3784,DR2,6045489901650195584,162353.66,-262803.6,17.37,17.73,16.43,1390,168.78,1.000,
W3785,DR2,6045502546034017536,162353.67,-262244.9,16.87,17.36,16.16,3616,3.51,1.000,
W3786,DR2,6045490313967102848,162353.68,-262534.5,17.00,17.48,16.30,3629,5.07,1.000,
W3787,DR2,6045489111376191104,162353.69,-262909.6,19.10,19.36,17.97,2862,180.36,1.000,
W3788,DR2,6045490073442358144,162353.70,-262649.7,18.77,19.21,17.82,3572,41.85,1.000,
W3789,DR2,6045489901643615744,162353.71,-262732.7,18.80,19.26,17.88,3611,18.11,1.000,
W3790,DR2,6045490309655442176,162353.71,-262519.9,18.96,19.14,17.82,3609,24.07,1.000,
W3791,DR2,6045489901643573120,162353.74,-262815.1,18.80,19.23,17.83,3430,69.12,1.000,
W3792,DR2,6045502713521258624,162353.80,-262113.1,18.96,19.50,18.01,3617,15.97,1.000,
W3793,DR2,6045502717832732160,162353.81,-262120.3,17.76,18.56,16.77,3607,6.03,0.000,
W3794,DR2,6045490313960621568,162353.81,-262508.8,18.64,19.14,17.53,3618,10.14,0.348,
W3795,DR2,6045490691924243968,162353.83,-262440.1,16.20,16.68,15.51,3637,1.34,1.000,
W3796,DR2,6045489111376185856,162353.83,-262927.0,16.62,17.11,15.92,3639,2.36,1.000,
W3797,DR2,6045489901650196224,162353.85,-262759.6,15.14,15.78,14.35,3611,1.03,1.000,
W3798,DR2,6045490073448912384,162353.87,-262644.4,15.62,16.16,14.89,3610,1.26,0.006,
W3799,DR2,6045489107064267904,162353.89,-262857.1,18.66,19.07,17.76,3624,11.83,1.000,
W3800,DR2,6045489145735940096,162353.90,-262831.7,17.77,18.24,16.99,3639,4.99,1.000,
W3801,DR2,6045489111369562624,162353.92,-262844.7,18.15,17.79,16.92,3633,11.29,0.000,
W3802,DR2,6045502649113513984,162353.94,-262216.2,15.98,16.58,15.23,3519,3.44,0.000,
W3803,DR2,6045490760643729152,162353.94,-262418.2,17.77,18.25,16.99,3616,4.96,1.000,
W3804,DR2,6045490073448908416,162353.97,-262701.0,16.67,17.14,15.97,3636,1.93,1.000,
W3805,DR2,6045490313967112192,162353.99,-262505.3,17.83,18.32,17.04,3609,5.14,1.000,
W3806,DR2,6045489111376198400,162353.00,-262842.8,17.09,17.44,16.30,3650,3.98,1.000,
W3807,DR2,6045489111376190336,162354.02,-262907.9,17.01,17.48,16.29,3643,2.96,1.000,
W3808,DR2,6045490756332104192,162354.03,-262428.0,18.03,18.54,17.23,3629,5.77,1.000,
W3809,DR2,6045489897338385280,162354.04,-262732.7,18.96,19.56,17.90,3592,28.53,0.000,
W3810,DR2,6045490073448912640,162354.06,-262641.9,16.10,16.59,15.40,3604,3.43,1.000,
W3811,DR2,6045489901650188544,162354.08,-262818.6,17.34,17.79,16.57,3644,4.41,1.000,
W3812,DR2,6045489111376198272,162354.15,-262841.7,16.71,17.11,15.97,3655,3.23,1.000,
W3813,DR2,6045490107808666240,162354.18,-262553.4,17.28,17.04,15.53,3481,65.63,0.000,
W3814,DR2,6045489901650205696,162354.19,-262726.7,15.00,15.58,14.27,3648,0.57,0.000,
W3815,DR2,6045489901650547840,162354.22,-262736.0,17.48,17.99,16.70,3638,4.70,1.000,
W3816,DR2,6045490760643728128,162354.23,-262417.4,17.92,18.38,17.19,3628,5.45,0.000,
W3817,DR2,6045490760643738624,162354.24,-262344.1,16.54,17.01,15.85,3599,1.77,1.000,
W3818,DR2,6045490103496970880,162354.26,-262607.8,18.77,19.20,17.74,1931,230.28,1.000,
W3819,DR2,6045490309660841856,162354.26,-262456.0,18.42,18.92,17.51,3626,8.56,1.000,
W3820,DR2,6045490309655467392,162354.28,-262501.2,17.51,17.91,16.64,3627,3.85,1.000,
W3821,DR2,6045490004722833664,162354.34,-262723.7,19.08,19.31,17.93,3294,114.34,1.000,
W3822,DR2,6045489141431878656,162354.37,-262836.6,17.20,17.67,16.48,3637,5.91,1.000,
W3823,DR2,6045490069137116544,162354.37,-262700.2,18.22,18.71,17.39,3626,8.65,1.000,
W3824,DR2,6045490103506631168,162354.38,-262601.7,18.40,18.87,17.47,3261,93.53,1.000,
W3825,DR2,6045490107808665088,162354.39,-262554.1,11.97,12.75,11.11,3715,0.80,1.000,
W3826,DR2,6045489107072142336,162354.40,-262903.6,17.37,17.85,16.63,3623,3.61,1.000,
W3827,DR2,6045490073448914176,162354.41,-262634.3,18.66,19.16,17.75,3608,14.95,1.000,
W3828,DR2,6045489107072142464,162354.43,-262923.6,17.92,18.38,17.07,3631,6.30,1.000,
W3829,DR2,6045489111376196352,162354.43,-262848.3,17.19,17.64,16.45,3621,6.04,1.000,
W3830,DR2,6045489897346125056,162354.44,-262804.2,17.35,17.82,16.58,3626,4.82,1.000,
W3831,DR2,6045502649113513344,162354.44,-262216.1,17.30,17.82,16.56,3585,6.44,1.000,
W3832,DR2,6045490004729426304,162354.46,-262712.1,14.80,15.44,14.01,3617,0.65,1.000,
W3833,DR2,6045502717832720000,162354.49,-262158.4,18.97,19.32,18.09,3618,14.13,0.000,
W3834,DR2,6045489141424032896,162354.52,-262841.8,16.18,16.66,15.45,3619,2.15,1.000,
W3835,DR2,6045489901650200192,162354.57,-262740.6,17.91,18.41,17.11,3639,5.23,1.000,
W3836,DR2,6045502713521251584,162354.59,-262121.4,18.44,19.01,17.59,3604,10.47,1.000,
W3837,DR2,6045490073448908544,162354.63,-262651.2,18.96,18.49,17.56,3619,11.79,0.000,
W3838,DR2,6045490073442345472,162354.64,-262653.0,18.63,18.65,17.44,3632,10.03,1.000,
W3839,DR2,6045490794997042688,162354.65,-262340.1,19.05,19.40,18.02,3596,26.62,1.000,
W3840,DR2,6045490309662990848,162354.65,-262528.4,17.11,17.56,16.37,3623,2.85,1.000,
W3841,DR2,6045489145735942912,162354.66,-262816.8,16.34,16.82,15.65,3643,1.76,1.000,
W3842,DR2,6045490313960592640,162354.68,-262524.8,19.14,19.33,17.99,3621,14.10,0.000,
W3843,DR2,6045490760643728768,162354.69,-262412.1,17.48,17.96,16.73,3638,3.65,1.000,
W3844,DR2,6045490756332138496,162354.69,-262355.8,17.25,17.63,16.35,3622,3.07,1.000,
W3845,DR2,6045502541722479232,162354.72,-262250.2,18.81,19.47,17.67,3592,23.97,0.000,
W3846,DR2,6045490313960589440,162354.73,-262530.7,18.79,19.22,17.74,3607,10.99,0.000,
W3847,DR2,6045489107064271104,162354.76,-262855.8,16.23,16.70,15.54,3626,1.51,1.000,
W3848,DR2,6045489111376188800,162354.76,-262907.2,17.79,18.22,16.94,3623,5.30,1.000,
W3849,DR2,6045490004729422848,162354.77,-262716.1,16.35,16.82,15.65,3594,3.79,1.000,
W3850,DR2,6045490313967107072,162354.79,-262512.4,17.60,18.11,16.85,3622,4.42,1.000,
W3851,DR2,6045490000417598080,162354.80,-262724.2,19.07,19.34,18.24,1680,129.12,0.000,
W3852,DR2,6045489111369537280,162354.84,-262859.9,18.74,19.18,17.85,3624,16.08,0.000,
W3853,DR2,6045490004722851072,162354.87,-262707.1,17.43,17.87,16.66,3600,24.51,1.000,
W3854,DR2,6045489038344757504,162354.88,-262926.3,18.24,18.69,17.30,3636,8.94,1.000,
W3855,DR2,6045490795003476480,162354.91,-262339.7,17.13,17.34,16.08,3610,3.40,1.000,
W3856,DR2,6045502546034012288,162354.92,-262246.6,16.67,17.16,15.97,3588,2.21,1.000,
W3857,DR2,6045489145735933568,162354.94,-262846.8,16.06,16.55,15.36,3633,1.51,1.000,
W3858,DR2,6045502713521243264,162354.94,-262129.6,18.30,19.07,17.31,3621,7.81,0.000,
W3859,DR2,6045490004722840704,162354.95,-262713.1,17.82,18.25,17.01,3370,85.29,1.000,
W3860,DR2,6045489145735942272,162354.97,-262813.4,16.34,16.79,15.61,3608,2.12,1.000,
W3861,DR2,6045490069144831360,162354.97,-262642.4,17.94,18.36,17.10,3626,5.45,1.000,
W3862,DR2,6045490107808658944,162354.98,-262610.8,12.83,13.74,11.90,3667,0.86,0.000,
W3863,DR2,6045490790691921920,162354.98,-262316.1,19.00,19.49,18.03,3638,13.35,1.000,
W3864,DR2,6045490687612614272,162355.03,-262436.2,17.59,18.15,16.79,3620,3.97,0.001,
W3865,DR2,6045489145729281920,162355.03,-262850.1,17.80,18.29,16.95,3648,7.74,1.000,
W3866,DR2,6045490073442351488,162355.07,-262644.0,18.72,19.17,17.51,3634,9.67,0.001,
W3867,DR2,6045502649113236608,162355.08,-262214.0,18.51,18.99,17.45,3620,10.18,0.000,
W3868,DR2,6045490004729425152,162355.09,-262708.0,15.93,16.46,15.20,3611,3.38,1.000,
W3869,DR2,6045489141424048640,162355.10,-262821.0,18.31,18.59,17.14,3629,8.39,1.000,
W3870,DR2,6045490760643725056,162355.15,-262414.7,18.85,19.58,17.73,3622,12.09,0.001,
W3871,DR2,6045489901650198528,162355.19,-262739.8,18.09,18.45,17.14,3638,6.50,1.000,
W3872,DR2,6045489901650193536,162355.19,-262753.9,17.42,17.85,16.57,3641,3.51,1.000,
W3873,DR2,6045489145735937280,162355.20,-262830.0,17.86,18.34,17.06,3623,5.50,1.000,
W3874,DR2,6045490107802125696,162355.21,-262604.4,19.12,19.44,17.92,836,368.15,1.000,
W3875,DR2,6045490069137153920,162355.22,-262636.1,18.40,18.86,17.54,3626,12.82,1.000,
W3876,DR2,6045490107802116992,162355.28,-262614.4,17.81,18.20,16.87,2075,101.16,0.000,
W3877,DR2,6045490073448913408,162355.28,-262627.8,17.53,17.95,16.64,3603,5.49,0.000,
W3878,DR2,6045490107808665856,162355.30,-262544.2,17.80,18.33,17.01,3618,7.36,0.000,
W3879,DR2,6045502546034008064,162355.32,-262256.2,17.17,17.68,16.44,3606,3.56,1.000,
W3880,DR2,6045489038344757376,162355.33,-262926.5,17.63,18.11,16.86,3651,4.72,1.000,
W3881,DR2,6045490691924244096,162355.33,-262425.6,15.76,16.32,15.01,3623,0.90,1.000,
W3882,DR2,6045502717832724096,162355.35,-262135.7,17.66,18.16,16.90,3612,4.59,1.000,
W3883,DR2,6045490691924234496,162355.35,-262451.0,17.43,17.93,16.69,3628,4.81,1.000,
W3884,DR2,6045490313960586240,162355.37,-262527.7,18.69,19.09,17.82,3598,20.32,0.017,
W3885,DR2,6045490004729428224,162355.48,-262658.3,17.42,17.88,16.67,3640,3.62,1.000,
W3886,DR2,6045489145735928320,162355.52,-262854.2,18.09,18.73,17.17,3641,9.27,0.000,
W3887,DR2,6045489145736297216,162355.53,-262834.0,17.26,17.75,16.53,3632,3.27,1.000,
W3888,DR2,6045489111376188288,162355.54,-262902.2,17.52,18.01,16.76,3618,4.03,1.000,
W3889,DR2,6045489145735931392,162355.58,-262844.9,17.59,18.06,16.77,3641,8.49,1.000,
W3890,DR2,6045490691917740544,162355.60,-262454.7,18.77,,,3629,14.79,1.000,
W3891,DR2,6045489042656707072,162355.60,-262917.1,17.18,17.62,16.39,3636,3.63,1.000,
